UserID,Gender,Age,Occupation,Area
733,male,35-44,self-employed,Decatur
734,male,25-34,executive/managerial,Los Angeles
735,male,25-34,sales/marketing,Lewiston
736,male,18-24,programmer,Rutherford
737,male,<18,unemployed,Madison
738,male,18-24,technician/engineer,Spokane
739,male,35-44,programmer,Duluth
740,male,25-34,sales/marketing,Forest
741,male,25-34,customer service,Eastlake
742,male,18-24,other,Osseo
743,female,<18,artist,Chicago
744,male,25-34,technician/engineer,Houston
745,male,<18,K-12 student,Los Angeles
746,female,18-24,unemployed,Freedom
747,male,18-24,college/grad student,Brush Prairie
748,male,25-34,other,Woodstock
749,male,35-44,tradesman/craftsman,Saint Cloud
750,female,35-44,homemaker,Fayetteville
751,female,25-34,technician/engineer,Portland
752,female,25-34,clerical/admin,Eugene
753,male,<18,K-12 student,Leitchfield
754,male,35-44,executive/managerial,Dyersburg
755,female,35-44,other,Belmont
756,male,35-44,other,Los Angeles
757,male,25-34,programmer,Eugene
758,male,35-44,executive/managerial,Douglassville
759,female,56+,clerical/admin,Las Vegas
760,male,56+,scientist,San Francisco
761,male,18-24,executive/managerial,
762,male,<18,K-12 student,Grubville
763,male,18-24,K-12 student,Narragansett
764,male,18-24,writer,Gilbert
765,male,25-34,technician/engineer,Wagoner
766,female,25-34,executive/managerial,San Jose
767,male,25-34,programmer,Cincinnati
768,male,25-34,programmer,Myerstown
769,male,45-49,technician/engineer,Lexington
770,male,18-24,college/grad student,Lakewood
771,female,50-55,academic/educator,Rockwall
772,male,18-24,programmer,Las Vegas
773,male,25-34,doctor/health care,Ann Arbor
774,male,18-24,college/grad student,Charlottesville
775,male,<18,technician/engineer,Marshall
776,female,25-34,clerical/admin,Costa Mesa
777,male,18-24,unemployed,Llano
778,male,18-24,technician/engineer,Waldo
779,male,25-34,other,Lake In The Hills
780,male,25-34,technician/engineer,San Gabriel
781,male,18-24,college/grad student,Watsonville
782,male,56+,academic/educator,Charlotte
783,male,25-34,college/grad student,Madison
784,male,18-24,other,New Hyde Park
785,male,18-24,unemployed,Spartanburg
786,male,25-34,other,Winona
787,male,18-24,college/grad student,Bryan
788,male,25-34,other,Johnson City
789,male,18-24,academic/educator,Wichita
790,male,25-34,technician/engineer,Wheelersburg
791,male,35-44,executive/managerial,Cary
792,male,25-34,technician/engineer,Amherst
793,female,35-44,sales/marketing,Clarksville
794,male,50-55,writer,Mamaroneck
795,female,35-44,sales/marketing,Philadelphia
796,male,50-55,doctor/health care,Concrete
797,female,50-55,executive/managerial,Leesburg
798,female,25-34,writer,Otter Lake
799,female,25-34,customer service,Lakewood
800,female,35-44,programmer,Conway
801,female,25-34,writer,Woodland
802,male,25-34,self-employed,Harrisonburg
803,male,18-24,college/grad student,Wichita
804,male,25-34,writer,Los Angeles
805,male,35-44,programmer,Nashville
806,male,35-44,other,Palm City
807,male,18-24,college/grad student,Henderson
808,male,25-34,executive/managerial,Chandler
809,male,25-34,technician/engineer,Lafayette
810,male,25-34,programmer,Bellevue
811,male,50-55,other,Mountain View
812,male,25-34,doctor/health care,Knoxville
813,male,18-24,college/grad student,Metairie
814,female,18-24,college/grad student,Irvine
815,male,25-34,college/grad student,Murfreesboro
816,male,45-49,other,San Diego
817,male,18-24,college/grad student,Newport
818,male,18-24,college/grad student,Streamwood
819,male,35-44,executive/managerial,Chicago
820,male,35-44,executive/managerial,Austin
821,male,18-24,artist,Geneva
822,female,25-34,academic/educator,Teaneck
823,male,25-34,other,San Marcos
824,male,35-44,programmer,El Cerrito
825,male,56+,academic/educator,Biloxi
826,female,35-44,academic/educator,Denver
827,male,45-49,artist,Minneapolis
828,male,18-24,college/grad student,Baton Rouge
829,male,<18,unemployed,Madison
830,male,35-44,executive/managerial,Chicago
831,female,45-49,other,Germantown
832,male,18-24,artist,Pottstown
833,male,35-44,executive/managerial,Fort Wayne
834,female,35-44,programmer,Kyle
835,male,56+,other,Petaluma
836,male,25-34,lawyer,New York
837,male,56+,executive/managerial,Princeton
838,male,50-55,technician/engineer,Newport Beach
839,male,25-34,other,Seattle
840,female,25-34,clerical/admin,Greenville
841,female,50-55,sales/marketing,San Diego
842,female,18-24,other,Saint Paul
843,male,25-34,executive/managerial,Comstock Park
844,male,25-34,other,San Diego
845,female,18-24,other,Washington
846,male,25-34,customer service,Denver
847,female,25-34,executive/managerial,Denver
848,male,25-34,scientist,San Francisco
849,male,25-34,clerical/admin,Carrollton
850,male,35-44,other,Chicago
851,male,18-24,college/grad student,Dallas
852,male,25-34,customer service,San Diego
853,male,25-34,technician/engineer,Minneapolis
854,female,25-34,self-employed,Wickliffe
855,female,18-24,artist,Fayetteville
856,female,45-49,doctor/health care,Waltham
857,male,35-44,technician/engineer,Amityville
858,male,35-44,sales/marketing,New York
859,male,25-34,programmer,New York
860,male,18-24,other,San Antonio
861,male,25-34,executive/managerial,Brentwood
862,male,35-44,executive/managerial,New York
863,male,25-34,executive/managerial,Decatur
864,female,25-34,other,Portland
865,male,35-44,academic/educator,Claremont
866,male,<18,K-12 student,Edison
867,male,45-49,programmer,Sacramento
868,male,50-55,technician/engineer,
869,male,18-24,writer,Escondido
870,female,25-34,academic/educator,Somerville
871,male,<18,K-12 student,Arlington
872,male,50-55,academic/educator,Chevy Chase
873,male,56+,doctor/health care,Elkins Park
874,male,45-49,scientist,Vienna
875,male,<18,K-12 student,Berkeley
876,male,25-34,college/grad student,Columbus
877,male,25-34,other,La Habra
878,male,18-24,artist,Acton
879,male,45-49,self-employed,Carlsbad
880,male,35-44,technician/engineer,San Francisco
881,male,18-24,sales/marketing,Stephenville
882,male,18-24,artist,Acton
883,female,35-44,sales/marketing,San Clemente
884,male,<18,K-12 student,Scottville
885,male,35-44,other,Ann Arbor
886,female,56+,other,Corning
887,female,56+,self-employed,Minnetonka
888,female,<18,K-12 student,Edison
889,male,45-49,writer,New York
890,male,18-24,college/grad student,San Diego
891,male,25-34,academic/educator,Denver
892,male,35-44,other,Cleburne
893,female,50-55,doctor/health care,Phoenix
894,male,18-24,college/grad student,Valdosta
895,male,50-55,academic/educator,Palm Harbor
896,male,18-24,scientist,Daly City
897,male,25-34,doctor/health care,San Diego
898,male,25-34,executive/managerial,Houston
899,female,25-34,academic/educator,Athens
900,female,56+,retired,Los Angeles
901,female,56+,other,Escondido
902,male,56+,other,Dayton
903,male,56+,retired,Waxahachie
904,male,35-44,writer,Apple Valley
905,female,45-49,programmer,Morganton
906,male,<18,K-12 student,Shreveport
907,female,45-49,doctor/health care,San Diego
908,female,50-55,academic/educator,San Diego
909,male,45-49,executive/managerial,Fullerton
910,female,50-55,other,Bellingham
911,male,50-55,other,Bellingham
912,female,35-44,artist,Northridge
913,male,25-34,other,
914,female,35-44,homemaker,Atlanta
915,male,25-34,executive/managerial,Springdale
916,female,25-34,academic/educator,Vista
917,male,50-55,doctor/health care,San Diego
918,female,45-49,academic/educator,Alpine
919,female,35-44,academic/educator,Oceanside
920,male,18-24,college/grad student,San Ysidro
921,male,25-34,technician/engineer,Vista
922,male,56+,self-employed,Birmingham
923,male,25-34,executive/managerial,Nashville
924,male,50-55,technician/engineer,Ridgefield
925,female,35-44,clerical/admin,Royal Oak
926,male,<18,K-12 student,Randolph
927,female,25-34,writer,Pasadena
928,female,56+,self-employed,Seattle
929,male,25-34,scientist,Madison
930,male,25-34,customer service,Seabeck
931,female,56+,academic/educator,Farmington
932,female,35-44,doctor/health care,Hermiston
933,male,45-49,academic/educator,Hamilton
934,female,35-44,executive/managerial,Eugene
935,male,35-44,sales/marketing,Montgomery
936,male,18-24,college/grad student,
937,male,25-34,scientist,Brookfield
938,female,25-34,academic/educator,Northampton
939,female,25-34,writer,
940,male,<18,K-12 student,Gainesville
941,male,18-24,writer,Yellow Springs
942,female,50-55,doctor/health care,Tucson
943,female,45-49,programmer,Haddonfield
944,male,35-44,other,Burbank
945,male,45-49,executive/managerial,Sparta
946,male,35-44,executive/managerial,
947,male,18-24,other,Bel Air
948,male,56+,programmer,Heath
949,male,50-55,technician/engineer,Kihei
950,male,35-44,executive/managerial,Columbia
951,male,45-49,artist,New York
952,male,56+,self-employed,Springfield
953,male,50-55,writer,Gresham
954,female,25-34,other,Cockeysville
955,female,50-55,executive/managerial,Mill Valley
956,male,35-44,academic/educator,Saint Paul
957,male,35-44,academic/educator,Chester
958,male,35-44,artist,Brighton
959,male,50-55,lawyer,Dover
960,male,<18,K-12 student,Cincinnati
961,male,18-24,K-12 student,New York
962,female,25-34,academic/educator,Broomfield
963,male,25-34,other,Ypsilanti
964,male,25-34,executive/managerial,San Francisco
965,male,56+,executive/managerial,Nanuet
966,male,56+,artist,Palm Springs
967,female,18-24,other,Toledo
968,male,50-55,programmer,El Cerrito
969,female,25-34,lawyer,Philadelphia
970,male,25-34,other,Raleigh
971,male,25-34,programmer,Toledo
972,male,45-49,academic/educator,Cambridge
973,female,25-34,academic/educator,Lafayette
974,male,35-44,unemployed,Fairfax
975,male,35-44,other,Seattle
976,male,35-44,sales/marketing,Las Vegas
977,male,25-34,artist,Englewood
978,male,18-24,other,Philadelphia
979,male,<18,K-12 student,Royal Oak
980,male,25-34,doctor/health care,Del Mar
981,male,25-34,writer,Cambridge
982,female,25-34,homemaker,Poway
983,female,25-34,self-employed,Spokane
984,male,50-55,self-employed,San Diego
985,male,25-34,college/grad student,Gainesville
986,female,56+,other,Bala Cynwyd
987,female,35-44,technician/engineer,Troy
988,male,50-55,lawyer,East Lansing
989,male,50-55,other,Lanham
990,male,18-24,doctor/health care,New York
991,female,25-34,homemaker,Ann Arbor
992,female,35-44,clerical/admin,Taunton
993,male,25-34,other,Scottown
994,male,18-24,artist,San Diego
995,female,18-24,college/grad student,Honolulu
996,male,25-34,technician/engineer,Seattle
997,male,<18,unemployed,Homer City
998,male,45-49,writer,New York
999,male,25-34,scientist,Pawnee
1000,female,25-34,doctor/health care,Los Angeles
1001,male,25-34,college/grad student,Beverly Hills
1002,male,50-55,lawyer,Montclair
1003,male,25-34,artist,Coatesville
1004,male,25-34,clerical/admin,San Jose
1005,male,35-44,lawyer,Cherry Hill
1006,male,18-24,college/grad student,Milwaukee
1007,male,50-55,programmer,Peabody
1008,male,35-44,clerical/admin,Houston
1009,male,50-55,executive/managerial,Utica
1010,male,25-34,other,Staten Island
1011,male,25-34,farmer,San Diego
1012,female,35-44,academic/educator,Alpharetta
1013,male,56+,retired,West Wareham
1014,female,45-49,technician/engineer,Merrimack
1015,male,35-44,clerical/admin,Brooklyn
1016,male,56+,self-employed,Lake Bluff
1017,male,35-44,other,Augusta
1018,male,18-24,college/grad student,Davis
1019,male,35-44,academic/educator,Chicago
1020,male,18-24,writer,Santa Maria
1021,male,35-44,other,Napa
1022,male,25-34,clerical/admin,
1023,male,56+,retired,San Juan Capistrano
1024,female,35-44,academic/educator,Tulsa
1025,male,25-34,self-employed,Oldsmar
1026,female,45-49,other,Philadelphia
1027,male,18-24,college/grad student,Houston
1028,female,45-49,executive/managerial,Kingston
1029,male,25-34,other,Washington
1030,male,25-34,executive/managerial,Salem
1031,male,35-44,self-employed,Wilmington
1032,male,50-55,self-employed,Chester Springs
1033,male,25-34,customer service,Skokie
1034,female,35-44,academic/educator,Casper
1035,male,18-24,artist,South Fork
1036,male,35-44,executive/managerial,Davidson
1037,male,45-49,executive/managerial,Walpole
1038,female,56+,scientist,Reston
1039,female,35-44,academic/educator,Middleboro
1040,male,25-34,lawyer,Wichita Falls
1041,male,45-49,artist,Palo Alto
1042,male,35-44,customer service,Anaheim
1043,female,50-55,lawyer,Bernalillo
1044,male,25-34,writer,Fayetteville
1045,female,<18,K-12 student,Stafford
1046,male,56+,tradesman/craftsman,
1047,male,18-24,other,Scott Air Force Base
1048,male,35-44,doctor/health care,Dallas
1049,male,45-49,sales/marketing,Alviso
1050,male,25-34,academic/educator,Salem
1051,female,25-34,other,Brookfield
1052,female,35-44,artist,Dallas
1053,male,35-44,other,Stroudsburg
1054,male,<18,K-12 student,Garland
1055,male,35-44,other,Burbank
1056,male,<18,other,Erie
1057,male,45-49,technician/engineer,Norman
1058,male,25-34,academic/educator,Albany
1059,female,25-34,other,Portland
1060,male,18-24,K-12 student,Brooklyn
1061,male,45-49,other,Noblesville
1062,male,50-55,unemployed,Lewistown
1063,male,35-44,executive/managerial,West Des Moines
1064,male,25-34,executive/managerial,Granada Hills
1065,female,25-34,other,San Mateo
1066,male,45-49,programmer,Revere
1067,male,35-44,programmer,San Mateo
1068,female,18-24,college/grad student,Pearland
1069,male,25-34,writer,Seattle
1070,female,45-49,artist,Washington
1071,male,50-55,self-employed,Cortland
1072,female,35-44,executive/managerial,Hackensack
1073,female,25-34,doctor/health care,Little Rock
1074,male,45-49,technician/engineer,Royal Oak
1075,female,25-34,doctor/health care,Chicago
1076,female,25-34,clerical/admin,Raleigh
1077,male,25-34,clerical/admin,Chicago
1078,female,45-49,homemaker,Roseville
1079,male,25-34,executive/managerial,Seattle
1080,male,56+,executive/managerial,Piscataway
1081,male,18-24,college/grad student,
1082,male,45-49,executive/managerial,Plymouth
1083,male,56+,other,Durham
1084,male,<18,unemployed,Center Harbor
1085,male,25-34,executive/managerial,Safety Harbor
1086,male,18-24,college/grad student,Bellingham
1087,male,25-34,self-employed,Glen Gardner
1088,female,<18,K-12 student,Seattle
1089,male,35-44,doctor/health care,Rockford
1090,male,25-34,executive/managerial,San Francisco
1091,male,18-24,customer service,
1092,female,18-24,college/grad student,Grand Rapids
1093,male,50-55,sales/marketing,Aurora
1094,female,18-24,other,Costa Mesa
1095,female,56+,doctor/health care,Toms River
1096,male,<18,K-12 student,Evergreen
1097,male,18-24,technician/engineer,San Diego
1098,male,35-44,executive/managerial,Novato
1099,male,25-34,technician/engineer,Houston
1100,male,25-34,other,Wheeling
1101,male,35-44,academic/educator,Deep River
1102,male,18-24,academic/educator,Minneapolis
1103,female,45-49,executive/managerial,Chicago
1104,male,35-44,lawyer,New York
1105,male,35-44,doctor/health care,Ann Arbor
1106,male,18-24,college/grad student,Downey
1107,female,50-55,academic/educator,Bridgewater
1108,male,56+,academic/educator,Ventura
1109,male,18-24,K-12 student,
1110,female,56+,doctor/health care,Houston
1111,female,50-55,self-employed,Akron
1112,male,18-24,doctor/health care,Philadelphia
1113,male,18-24,college/grad student,Portland
1114,female,18-24,homemaker,Palestine
1115,female,25-34,academic/educator,Sheridan
1116,male,25-34,scientist,San Diego
1117,male,18-24,sales/marketing,New York
1118,male,50-55,retired,East Taunton
1119,male,35-44,academic/educator,Torrance
1120,male,18-24,college/grad student,Davis
1121,male,56+,executive/managerial,Austin
1122,male,56+,sales/marketing,Centerville
1123,male,50-55,other,Walnut
1124,male,25-34,artist,Lake In The Hills
1125,female,18-24,college/grad student,Madison
1126,male,56+,self-employed,Camillus
1127,male,25-34,other,Hauppauge
1128,male,25-34,academic/educator,Fayetteville
1129,male,35-44,technician/engineer,Alexandria
1130,male,18-24,executive/managerial,Crystal Lake
1131,male,56+,retired,Poughquag
1132,male,18-24,programmer,Bellingham
1133,male,18-24,artist,Los Angeles
1134,male,18-24,writer,Philadelphia
1135,male,50-55,retired,Everett
1136,female,35-44,executive/managerial,Palos Verdes Peninsula
