UserID,Gender,Age,Occupation
1066,male,45-49,programmer
1067,male,35-44,programmer
1068,female,18-24,college/grad student
1069,male,25-34,writer
1070,female,45-49,artist
1071,male,50-55,self-employed
1072,female,35-44,executive/managerial
1073,female,25-34,doctor/health care
1074,male,45-49,technician/engineer
1075,female,25-34,doctor/health care
1076,female,25-34,clerical/admin
1077,male,25-34,clerical/admin
1078,female,45-49,homemaker
1079,male,25-34,executive/managerial
1080,male,56+,executive/managerial
1081,male,18-24,college/grad student
1082,male,45-49,executive/managerial
1083,male,56+,other
1084,male,<18,unemployed
1085,male,25-34,executive/managerial
1086,male,18-24,college/grad student
1087,male,25-34,self-employed
1088,female,<18,K-12 student
1089,male,35-44,doctor/health care
1090,male,25-34,executive/managerial
1091,male,18-24,customer service
1092,female,18-24,college/grad student
1093,male,50-55,sales/marketing
1094,female,18-24,other
1095,female,56+,doctor/health care
1096,male,<18,K-12 student
1097,male,18-24,technician/engineer
1098,male,35-44,executive/managerial
1099,male,25-34,technician/engineer
1100,male,25-34,other
1101,male,35-44,academic/educator
1102,male,18-24,academic/educator
1103,female,45-49,executive/managerial
1104,male,35-44,lawyer
1105,male,35-44,doctor/health care
1106,male,18-24,college/grad student
1107,female,50-55,academic/educator
1108,male,56+,academic/educator
1109,male,18-24,K-12 student
1110,female,56+,doctor/health care
1111,female,50-55,self-employed
1112,male,18-24,doctor/health care
1113,male,18-24,college/grad student
1114,female,18-24,homemaker
1115,female,25-34,academic/educator
1116,male,25-34,scientist
1117,male,18-24,sales/marketing
1118,male,50-55,retired
1119,male,35-44,academic/educator
1120,male,18-24,college/grad student
1121,male,56+,executive/managerial
1122,male,56+,sales/marketing
1123,male,50-55,other
1124,male,25-34,artist
1125,female,18-24,college/grad student
1126,male,56+,self-employed
1127,male,25-34,other
1128,male,25-34,academic/educator
1129,male,35-44,technician/engineer
1130,male,18-24,executive/managerial
1131,male,56+,retired
1132,male,18-24,programmer
1133,male,18-24,artist
1134,male,18-24,writer
1135,male,50-55,retired
1136,female,35-44,executive/managerial
1137,male,18-24,college/grad student
1138,male,18-24,programmer
1139,male,25-34,academic/educator
1140,female,45-49,artist
1141,female,25-34,clerical/admin
1142,male,18-24,academic/educator
1143,male,50-55,executive/managerial
1144,male,25-34,executive/managerial
1145,male,50-55,clerical/admin
1146,female,18-24,self-employed
1147,male,25-34,writer
1148,male,35-44,technician/engineer
1149,male,25-34,programmer
1150,female,25-34,writer
1151,male,25-34,scientist
1152,male,18-24,college/grad student
1153,male,18-24,K-12 student
1154,female,<18,K-12 student
1155,male,25-34,programmer
1156,female,50-55,artist
1157,male,45-49,executive/managerial
1158,female,35-44,academic/educator
1159,male,18-24,other
1160,male,18-24,sales/marketing
1161,male,25-34,other
1162,female,35-44,other
1163,male,<18,K-12 student
1164,female,25-34,unemployed
1165,male,25-34,programmer
1166,male,56+,doctor/health care
1167,female,50-55,academic/educator
1168,female,25-34,other
1169,male,25-34,writer
1170,male,56+,clerical/admin
1171,male,45-49,programmer
1172,female,25-34,other
1173,female,25-34,executive/managerial
1174,female,18-24,self-employed
1175,female,25-34,artist
1176,male,56+,academic/educator
1177,female,25-34,technician/engineer
1178,male,56+,other
1179,male,50-55,academic/educator
1180,female,50-55,writer
1181,male,35-44,executive/managerial
1182,male,<18,K-12 student
1183,male,35-44,unemployed
1184,female,25-34,college/grad student
1185,female,35-44,academic/educator
1186,male,18-24,unemployed
1187,female,<18,other
1188,male,45-49,executive/managerial
1189,male,25-34,other
1190,male,45-49,other
1191,female,35-44,other
1192,male,50-55,self-employed
1193,male,25-34,programmer
1194,female,25-34,academic/educator
1195,female,<18,K-12 student
1196,female,18-24,sales/marketing
1197,male,35-44,academic/educator
1198,male,<18,K-12 student
1199,male,50-55,retired
1200,male,<18,other
1201,male,18-24,college/grad student
1202,male,35-44,programmer
1203,female,25-34,academic/educator
1204,male,25-34,executive/managerial
1205,female,56+,other
1206,female,50-55,executive/managerial
1207,male,50-55,other
1208,male,25-34,other
1209,male,35-44,executive/managerial
1210,male,25-34,technician/engineer
1211,male,18-24,college/grad student
1212,female,50-55,academic/educator
1213,male,50-55,other
1214,male,56+,retired
1215,male,35-44,technician/engineer
1216,male,25-34,artist
1217,male,25-34,programmer
1218,male,56+,scientist
1219,male,25-34,executive/managerial
1220,male,<18,K-12 student
1221,male,18-24,other
1222,male,35-44,other
1223,male,25-34,artist
1224,male,50-55,retired
1225,male,45-49,executive/managerial
1226,male,18-24,writer
1227,male,50-55,academic/educator
1228,male,25-34,academic/educator
1229,female,25-34,college/grad student
1230,male,25-34,lawyer
1231,male,25-34,programmer
1232,female,18-24,college/grad student
1233,female,45-49,writer
1234,male,18-24,college/grad student
1235,female,25-34,executive/managerial
1236,female,25-34,academic/educator
1237,male,18-24,college/grad student
1238,female,35-44,writer
1239,female,25-34,writer
1240,female,18-24,sales/marketing
1241,male,<18,K-12 student
1242,female,35-44,other
1243,male,35-44,scientist
1244,male,25-34,college/grad student
1245,male,25-34,technician/engineer
1246,male,18-24,college/grad student
1247,male,35-44,other
1248,female,35-44,writer
1249,male,35-44,artist
1250,male,50-55,other
1251,male,25-34,executive/managerial
1252,male,56+,retired
1253,female,35-44,writer
1254,female,18-24,academic/educator
1255,male,25-34,technician/engineer
1256,male,25-34,writer
1257,female,18-24,sales/marketing
1258,male,45-49,executive/managerial
1259,male,35-44,executive/managerial
1260,male,25-34,technician/engineer
1261,male,18-24,college/grad student
1262,male,25-34,college/grad student
1263,male,<18,K-12 student
1264,male,25-34,academic/educator
1265,female,18-24,writer
1266,male,25-34,college/grad student
1267,male,25-34,scientist
1268,male,50-55,artist
1269,female,56+,retired
1270,male,25-34,doctor/health care
1271,female,45-49,doctor/health care
1272,male,18-24,writer
1273,male,35-44,artist
1274,male,45-49,executive/managerial
1275,male,50-55,technician/engineer
1276,male,35-44,technician/engineer
1277,female,18-24,other
1278,male,18-24,college/grad student
1279,male,35-44,academic/educator
1280,male,<18,K-12 student
1281,male,25-34,unemployed
1282,male,50-55,academic/educator
1283,female,18-24,academic/educator
1284,male,45-49,self-employed
1285,male,35-44,college/grad student
1286,male,35-44,technician/engineer
1287,female,50-55,executive/managerial
1288,female,35-44,unemployed
1289,male,45-49,doctor/health care
1290,male,35-44,other
1291,female,35-44,other
1292,male,25-34,executive/managerial
1293,male,25-34,customer service
1294,female,50-55,writer
1295,female,35-44,doctor/health care
1296,male,<18,other
1297,male,25-34,executive/managerial
1298,male,35-44,doctor/health care
1299,male,25-34,sales/marketing
1300,male,<18,K-12 student
1301,female,25-34,artist
1302,male,18-24,college/grad student
1303,male,25-34,unemployed
1304,male,25-34,sales/marketing
1305,male,45-49,writer
1306,male,25-34,clerical/admin
1307,male,56+,retired
1308,male,<18,K-12 student
1309,male,25-34,sales/marketing
1310,male,45-49,other
1311,male,18-24,K-12 student
1312,male,25-34,sales/marketing
1313,male,18-24,college/grad student
1314,female,18-24,college/grad student
1315,male,35-44,executive/managerial
1316,male,50-55,artist
1317,male,45-49,executive/managerial
1318,male,18-24,self-employed
1319,female,25-34,clerical/admin
1320,male,25-34,college/grad student
1321,female,25-34,sales/marketing
1322,male,56+,other
1323,female,35-44,artist
1324,male,35-44,self-employed
1325,male,25-34,academic/educator
1326,female,25-34,other
1327,male,<18,K-12 student
1328,male,35-44,sales/marketing
1329,male,18-24,sales/marketing
1330,male,56+,academic/educator
1331,male,45-49,other
1332,male,25-34,executive/managerial
1333,male,25-34,technician/engineer
1334,male,50-55,executive/managerial
1335,male,35-44,other
1336,female,50-55,writer
1337,male,56+,technician/engineer
1338,male,25-34,other
1339,male,35-44,tradesman/craftsman
1340,male,25-34,executive/managerial
1341,male,18-24,executive/managerial
1342,male,35-44,other
1343,male,35-44,sales/marketing
1344,female,25-34,homemaker
1345,female,25-34,artist
1346,male,35-44,writer
1347,female,18-24,academic/educator
1348,female,<18,K-12 student
1349,male,50-55,executive/managerial
1350,female,35-44,other
1351,female,25-34,technician/engineer
1352,male,35-44,writer
1353,male,<18,K-12 student
1354,female,25-34,artist
1355,female,45-49,writer
1356,female,18-24,college/grad student
1357,male,45-49,other
1358,male,35-44,technician/engineer
1359,male,35-44,academic/educator
1360,male,25-34,writer
1361,female,25-34,other
1362,male,35-44,programmer
1363,male,50-55,executive/managerial
1364,female,45-49,artist
1365,female,<18,K-12 student
1366,male,<18,K-12 student
1367,male,25-34,programmer
1368,female,25-34,clerical/admin
1369,male,25-34,customer service
1370,male,35-44,artist
1371,female,50-55,artist
1372,male,<18,K-12 student
1373,female,25-34,academic/educator
1374,male,50-55,academic/educator
1375,female,45-49,customer service
1376,female,45-49,academic/educator
1377,male,35-44,self-employed
1378,female,45-49,executive/managerial
1379,female,56+,retired
1380,male,<18,K-12 student
1381,male,18-24,lawyer
1382,female,45-49,academic/educator
1383,female,25-34,executive/managerial
1384,male,18-24,K-12 student
1385,female,25-34,customer service
1386,female,25-34,other
1387,female,50-55,retired
1388,male,56+,writer
1389,male,25-34,technician/engineer
1390,male,35-44,self-employed
1391,male,35-44,scientist
1392,male,45-49,clerical/admin
1393,male,18-24,college/grad student
1394,female,25-34,clerical/admin
1395,male,25-34,artist
1396,female,25-34,programmer
1397,male,35-44,executive/managerial
1398,female,56+,self-employed
1399,male,18-24,technician/engineer
1400,male,25-34,executive/managerial
1401,female,18-24,academic/educator
1402,male,18-24,college/grad student
1403,female,25-34,other
1404,male,50-55,self-employed
1405,male,56+,retired
1406,male,25-34,college/grad student
1407,female,35-44,scientist
1408,male,25-34,other
1409,male,18-24,college/grad student
1410,male,50-55,executive/managerial
1411,male,35-44,academic/educator
1412,male,25-34,technician/engineer
1413,male,18-24,clerical/admin
1414,male,18-24,college/grad student
1415,male,45-49,sales/marketing
1416,male,25-34,sales/marketing
1417,male,35-44,self-employed
1418,male,18-24,college/grad student
1419,female,25-34,academic/educator
1420,male,18-24,college/grad student
1421,female,<18,K-12 student
1422,male,35-44,technician/engineer
1423,male,25-34,college/grad student
1424,male,35-44,other
1425,male,<18,K-12 student
1426,male,18-24,sales/marketing
1427,male,25-34,programmer
1428,female,45-49,lawyer
1429,female,35-44,clerical/admin
1430,male,18-24,college/grad student
1431,male,56+,doctor/health care
1432,male,35-44,academic/educator
1433,female,18-24,sales/marketing
1434,female,<18,K-12 student
1435,male,25-34,sales/marketing
1436,female,50-55,doctor/health care
1437,male,50-55,clerical/admin
1438,male,18-24,artist
1439,male,35-44,clerical/admin
1440,male,35-44,programmer
1441,male,35-44,self-employed
1442,male,18-24,artist
1443,male,35-44,artist
1444,female,25-34,college/grad student
1445,male,25-34,artist
1446,male,35-44,programmer
1447,male,18-24,college/grad student
1448,female,25-34,clerical/admin
1449,male,35-44,writer
1450,male,18-24,college/grad student
1451,male,35-44,writer
1452,female,56+,retired
1453,male,25-34,sales/marketing
1454,male,18-24,college/grad student
1455,female,45-49,other
1456,male,25-34,artist
1457,male,25-34,academic/educator
1458,male,<18,other
1459,female,25-34,other
1460,female,18-24,college/grad student
1461,female,45-49,other
1462,male,35-44,self-employed
1463,male,50-55,self-employed
1464,male,35-44,programmer
1465,male,50-55,self-employed
1466,male,18-24,college/grad student
1467,male,25-34,customer service
1468,male,<18,sales/marketing
1469,male,56+,writer
1470,male,18-24,college/grad student
1471,male,25-34,technician/engineer
1472,male,25-34,executive/managerial
1473,male,25-34,sales/marketing
1474,male,25-34,college/grad student
1475,female,25-34,artist
1476,female,18-24,other
1477,female,45-49,academic/educator
1478,male,<18,K-12 student
1479,female,50-55,artist
1480,male,25-34,writer
1481,male,35-44,technician/engineer
1482,male,25-34,executive/managerial
1483,male,18-24,college/grad student
1484,male,25-34,programmer
1485,female,25-34,homemaker
1486,male,25-34,self-employed
1487,male,35-44,executive/managerial
1488,male,25-34,executive/managerial
1489,female,35-44,artist
1490,male,50-55,executive/managerial
1491,male,18-24,college/grad student
1492,male,25-34,programmer
1493,female,25-34,sales/marketing
1494,male,25-34,technician/engineer
1495,male,18-24,other
1496,male,25-34,technician/engineer
1497,male,50-55,customer service
1498,male,18-24,college/grad student
1499,male,<18,K-12 student
1500,male,25-34,technician/engineer
1501,male,25-34,lawyer
1502,male,18-24,college/grad student
1503,male,25-34,programmer
1504,male,18-24,unemployed
1505,male,50-55,lawyer
1506,male,25-34,executive/managerial
